ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
17031788,"03/21/2017, 8:03:00 am","09/20/2017, 5:02:25 pm",CARROLLTON,GA,30117,300 Block COLUMBIA DRIVE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17031749,"03/21/2017, 2:14:00 am","09/19/2017, 5:00:54 pm",CARROLLTON,GA,30117,200 Block BLEDSOE STREET,CRIMINAL TRESPASS (FAMILY VIOLENCE),Property Crime ,CRIMINAL TRESPASS (FAMILY VIOLENCE)
17031733,"03/19/2017, 2:00:00 pm","09/18/2017, 5:01:16 pm",CARROLLTON,GA,30117,800 Block STEWART STREET,BURGLARY 1ST DEGREE,Breaking & Entering,BURGLARY 1ST DEGREE
17031699,"03/18/2017, 7:00:00 pm","09/17/2017, 5:00:49 pm",CARROLLTON,GA,30117,300 Block OLD NEWNAN ROAD,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17031252,"03/11/2017, 7:00:00 pm","09/10/2017, 5:00:50 pm",CARROLLTON,GA,30117,100 Block DANNY DRIVE,THEFT BY TAKING,Theft,THEFT BY TAKING
17031665,"03/20/2017, 6:41:00 am","09/18/2017, 5:01:16 pm",CARROLLTON,GA,30117,400 Block HAYS MILL ROAD,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17031669,"03/20/2017, 5:30:00 am","09/18/2017, 5:01:16 pm",CARROLLTON,GA,30117,300 Block LOVVORN ROAD,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE,Property Crime ,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE
17031645,"03/20/2017, 1:00:00 am","09/18/2017, 5:01:16 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17031661,"03/20/2017, 3:51:00 am","09/18/2017, 5:01:16 pm",CARROLLTON,GA,30117,400 Block HAYS MILL ROAD,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17031650,"03/20/2017, 12:00:00 am","09/18/2017, 5:01:16 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17031637,"03/19/2017, 11:12:00 pm","09/18/2017, 5:01:16 pm",CARROLLTON,GA,30117,1000 Block BANKHEAD HIGHWAY,Other,Other ,
17031634,"03/19/2017, 2:30:00 pm","09/18/2017, 5:01:16 pm",CARROLLTON,GA,30117,400 Block HAYSMILL ROAD,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17031626,"03/19/2017, 7:20:00 pm","09/18/2017, 5:01:16 pm",CARROLLTON,GA,30117,200 Block BROWN STREET,SIMPLE ASSAULT/ASSAULT - FAMILY VIOLENCE,Other ,SIMPLE ASSAULT/ASSAULT - FAMILY VIOLENCE
17031620,"03/19/2017, 4:13:00 pm","09/18/2017, 5:01:16 pm",CARROLLTON,GA,30117,1300 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17031618,"03/19/2017, 1:08:00 pm","09/18/2017, 5:01:16 pm",CARROLLTON,GA,30117,1100 Block ALABAMA STREET LOT 17,BATTERY,Assault ,BATTERY
17031566,"03/18/2017, 10:15:00 pm","09/17/2017, 5:00:49 pm",CARROLLTON,GA,30117,1000 Block BANKHEAD HIGHWAY,KIDNAPPING,Other ,KIDNAPPING
17031555,"03/18/2017, 5:00:00 am","09/16/2017, 5:01:38 pm",CARROLLTON,GA,30117,400 Block TANNER STREET,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE,Property Crime ,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE
17031527,"03/18/2017, 5:00:00 am","09/16/2017, 5:01:38 pm",CARROLLTON,GA,30117,200 Block ADAMSON SQUARE,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17031463,"03/17/2017, 11:33:00 pm","09/16/2017, 5:01:38 pm",CARROLLTON,GA,30116,100 Block CLARION DRIVE,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17031513,"03/18/2017, 9:55:00 am","09/17/2017, 5:00:49 pm",CARROLLTON,GA,30117,1100 Block MAPLE STREET,AGGRAVATED ASSAULT,Assault ,AGGRAVATED ASSAULT
17031480,"03/18/2017, 2:50:00 am","09/16/2017, 5:01:38 pm",CARROLLTON,GA,30117,SOUTH ALMA STREET,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17031482,"03/15/2017, 11:30:00 pm","09/14/2017, 5:01:49 pm",CARROLLTON,GA,30117,500 Block SOUTH PARK STREET,THEFT BY TAKING,Theft,THEFT BY TAKING
17031478,"02/26/2017, 9:15:00 am","08/28/2017, 5:01:59 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17031467,"03/17/2017, 1:00:00 am","09/15/2017, 5:01:32 pm",CARROLLTON,GA,30117,1300 Block SOUTH PARK STREET,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17031457,"03/17/2017, 10:35:00 pm","09/16/2017, 5:01:20 pm",Carrollton,GA,,,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE,Quality of Life,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE
17031423,"03/17/2017, 4:00:00 am","09/15/2017, 5:01:32 pm",CARROLLTON,GA,30117,300 Block COLUMBIA DRIVE BUILDING SI,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE,Property Crime ,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE
17031315,"02/23/2017, 3:00:00 pm","08/25/2017, 5:02:10 pm",CARROLLTON,GA,,,THEFT BY TAKING,Theft,THEFT BY TAKING
17031326,"03/14/2017, 1:00:00 am","09/12/2017, 5:01:45 pm",CARROLLTON,GA,30117,100 Block PARK PLACE WAY,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17031312,"03/16/2017, 6:00:00 pm","09/15/2017, 5:01:32 pm",CARROLLTON,GA,30117,1200 Block MAPLE STREET,FORGERY 1ST DEGREE,Other ,FORGERY 1ST DEGREE
17031309,"03/05/2017, 3:00:00 pm","09/04/2017, 5:02:49 pm",CARROLLTON,GA,30117,600 Block BURSON AVENUE,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17031249,"03/15/2017, 9:50:00 pm","09/14/2017, 5:01:49 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17031259,"03/16/2017, 7:00:00 pm","09/15/2017, 5:01:32 pm",CARROLLTON,GA,30117,100 Block SOUTH WHITE STREET,FORGERY 4TH DEGREE LESS THAN $1500,Theft,FORGERY 4TH DEGREE LESS THAN $1500
17031298,"03/16/2017, 9:00:00 am","09/15/2017, 5:01:32 pm",CARROLLTON,GA,30117,400 Block HAYS MILL ROAD,BATTERY - FAMILY VIOLENCE,Other ,BATTERY - FAMILY VIOLENCE
17031267,"03/15/2017, 5:30:00 pm","09/14/2017, 5:01:49 pm",CARROLLTON,GA,30117,900 Block SOUTH PARK STREET,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17031258,"03/01/2017, 7:00:00 am","08/31/2017, 5:00:54 pm",CARROLLTON,GA,30117,700 Block BURNS ROAD,AGGRAVATED STALKING,Proactive Policing,AGGRAVATED STALKING
17031251,"03/15/2017, 8:00:00 pm","09/14/2017, 5:01:49 pm",CARROLLTON,GA,30117,400 Block ALABAMA STREET,SIMPLE BATTERY,Assault ,SIMPLE BATTERY
17031256,"03/15/2017, 10:30:00 pm","09/14/2017, 5:01:49 pm",CARROLLTON,GA,30117,200 Block A FOURTH STREET,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17031242,"03/15/2017, 7:00:00 pm","09/14/2017, 5:01:49 pm",CARROLLTON,GA,30116,400 Block CLARION DRIVE,BURGLARY 1ST DEGREE,Breaking & Entering,BURGLARY 1ST DEGREE
17031227,"03/15/2017, 4:00:00 pm","09/14/2017, 5:01:49 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE,Quality of Life,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE
17031163,"03/15/2017, 1:41:00 am","09/13/2017, 5:01:59 pm",CARROLLTON,GA,30117,1200 Block MAPLE STREET,FINANCIAL TRANSACTION CARD FRAUD,Theft,FINANCIAL TRANSACTION CARD FRAUD
17031159,"03/15/2017, 12:35:00 am","09/13/2017, 5:01:59 pm",CARROLLTON,GA,30117,1700 Block SOUTH HIGHWAY 27,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17031164,"03/15/2017, 2:00:00 am","09/13/2017, 5:01:59 pm",CARROLLTON,GA,30117,400 Block NORTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17031148,"03/14/2017, 11:24:00 pm","09/13/2017, 5:01:59 pm",CARROLLTON,GA,30117,200 Block STEWART STREET,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE,Quality of Life,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE
17031143,"03/14/2017, 10:17:00 pm","09/13/2017, 5:01:59 pm",CARROLLTON,GA,30117,1000 Block ALABAMA STREET,CRUELTY TO CHILDREN 3RD DEGREE,Other ,CRUELTY TO CHILDREN 3RD DEGREE
17031125,"03/14/2017, 8:00:00 pm","09/13/2017, 5:01:59 pm",CARROLLTON,GA,30116,200 Block NORTHSIDE DRIVE,POSSESSION OF MARIJUANA LESS THAN 1 OZ,Quality of Life,POSSESSION OF MARIJUANA LESS THAN 1 OZ
17031022,"02/01/2017, 3:00:00 pm","08/03/2017, 5:03:13 pm",CARROLLTON,GA,30117,600 Block S. PARK STREET,STALKING,Proactive Policing,STALKING
17031044,"03/14/2017, 4:30:00 am","09/12/2017, 5:01:45 pm",CARROLLTON,GA,30117,700 Block FERTILLA STREET,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17031006,"03/12/2017, 9:00:00 am","09/11/2017, 5:01:30 pm",CARROLLTON,GA,30117,300 Block ADAMSONSQUARE,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17031015,"03/09/2017, 11:30:00 pm","09/08/2017, 5:01:14 pm",CARROLLTON,GA,30117,400 Block MATHEWS AVENUE,THEFT BY TAKING,Theft,THEFT BY TAKING
17030684,"03/09/2017, 5:20:00 pm","09/08/2017, 5:01:14 pm",CARROLLTON,GA,30117,200 Block TROJAN DRIVE,POSSESSION OF MARIJUANA LESS THAN 1 OZ,Quality of Life,POSSESSION OF MARIJUANA LESS THAN 1 OZ
17030980,"03/13/2017, 7:31:00 am","09/12/2017, 5:01:45 pm",CARROLLTON,GA,30117,BROWN STREET & CHERRY STREET,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE,Quality of Life,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE
17030959,"03/13/2017, 3:47:00 am","09/11/2017, 5:01:30 pm",CARROLLTON,GA,30117,700 Block DIXIE STREET,BATTERY - FAMILY VIOLENCE,Other ,BATTERY - FAMILY VIOLENCE
17030956,"03/13/2017, 1:00:00 am","09/11/2017, 5:01:30 pm",CARROLLTON,GA,30117,1000 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17030952,"02/27/2017, 1:00:00 am","08/28/2017, 5:00:48 pm",CARROLLTON,GA,30117,1000 Block MAPLE STREET,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17030951,"03/04/2017, 7:00:00 am","09/03/2017, 5:02:09 pm",CARROLLTON,GA,30117,100 Block B LAKE STREET,STALKING,Proactive Policing,STALKING
17030939,"03/12/2017, 7:00:00 pm","09/11/2017, 5:01:30 pm",CARROLLTON,GA,30117,900 Block SOUTH PARK STREET,VERBAL ARGUMENT,Quality of Life,VERBAL ARGUMENT
17030941,"03/12/2017, 6:30:00 pm","09/11/2017, 5:01:30 pm",CARROLLTON,GA,30117,MARTIN LUTHER KING,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17030858,"03/07/2017, 3:30:00 am","09/05/2017, 5:01:40 pm",CARROLLTON,GA,30117,100 Block NEWNAN ROAD,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17030927,"03/12/2017, 10:58:00 am","09/11/2017, 5:01:30 pm",CARROLLTON,GA,30117,500 Block MARTIN LUTHER KING JR. ST,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17030875,"03/12/2017, 3:55:00 am","09/10/2017, 5:00:49 pm",CARROLLTON,GA,30117,300 Block BRUMBELOW ROAD,ARMED ROBBERY,Robbery,ARMED ROBBERY
17030862,"03/12/2017, 12:45:00 am","09/10/2017, 5:00:49 pm",CARROLLTON,GA,30117,1000 Block NORTH PARK STREET,Other,Other ,
17030832,"03/11/2017, 10:30:00 am","09/10/2017, 5:00:50 pm",CARROLLTON,GA,30117,400 Block HAYS MILL ROAD,SIMPLE ASSAULT/ASSAULT - FAMILY VIOLENCE,Other ,SIMPLE ASSAULT/ASSAULT - FAMILY VIOLENCE
17030857,"03/11/2017, 11:00:00 pm","09/10/2017, 5:00:49 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17030848,"03/11/2017, 7:00:00 am","09/10/2017, 5:00:50 pm",CARROLLTON,GA,30116,100 Block TURTLE COVE,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17030769,"03/06/2017, 7:01:00 am","09/05/2017, 5:01:40 pm",CARROLLTON,GA,30117,100 Block PEACH TRAIL,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17030793,"03/10/2017, 11:30:00 pm","09/09/2017, 5:03:04 pm",CARROLLTON,GA,30117,700 Block BANKHEAD HIGHWAY,BATTERY,Assault ,BATTERY
17030778,"03/10/2017, 8:15:00 pm","09/09/2017, 5:03:04 pm",CARROLLTON,GA,30117,CARTER STREET,ROBBERY,Robbery,ROBBERY
17030768,"03/10/2017, 6:15:00 pm","09/09/2017, 5:03:04 pm",CARROLLTON,GA,30117,400 Block ALABAMA STREET,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17030743,"03/10/2017, 7:35:00 am","09/09/2017, 5:03:04 pm",CARROLLTON,GA,30117,LEIGH LANE,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE,Quality of Life,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE
17030738,"03/10/2017, 6:20:00 am","09/08/2017, 5:01:14 pm",CARROLLTON,GA,30117,PRESBYTERIAN AVENUE PARKING LO,CONSUMPTION UNDER AGE,Quality of Life,CONSUMPTION UNDER AGE
17030703,"02/13/2017, 6:30:00 pm","08/15/2017, 5:02:05 pm",CARROLLTON,GA,30117,100 Block MAPLE STREET,THEFT BY DECEPTION,Theft,THEFT BY DECEPTION
17030708,"03/10/2017, 1:57:00 am","09/08/2017, 5:01:14 pm",CARROLLTON,GA,30117,200 Block YELLOWSTONE DRIVE,SIMPLE BATTERY,Assault ,SIMPLE BATTERY
17030692,"03/07/2017, 7:00:00 am","09/06/2017, 5:00:55 pm",CARROLLTON,GA,30117,900 Block SOUTH PARK STREET,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17030660,"03/09/2017, 9:00:00 am","09/08/2017, 5:01:14 pm",CARROLLTON,GA,30117,MAPLE STREET @ PRESBYTERIAN AV,POSSESSION OF MARIJUANA LESS THAN 1 OZ,Quality of Life,POSSESSION OF MARIJUANA LESS THAN 1 OZ
17030624,"03/09/2017, 1:15:00 am","09/07/2017, 5:01:35 pm",CARROLLTON,GA,30117,1100 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17030614,"03/08/2017, 10:36:00 pm","09/07/2017, 5:01:35 pm",CARROLLTON,GA,30117,1000 Block BANKHEAD HIGHWAY,CRUELTY TO CHILDREN 3RD DEGREE,Other ,CRUELTY TO CHILDREN 3RD DEGREE
15030593,"02/01/2017, 3:00:00 pm","03/09/2017, 6:02:19 pm",CARROLLTON,GA,30180,1 Block HERRELL ROAD,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17030592,"03/08/2017, 5:30:00 pm","09/07/2017, 5:01:35 pm",CARROLLTON,GA,30116,100 Block SOMERSET PLACE,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17030590,"03/08/2017, 7:08:00 pm","09/07/2017, 5:01:35 pm",CARROLLTON,GA,30117,700 Block MLK STREET,CRIMINAL TRESPASS (FAMILY VIOLENCE),Property Crime ,CRIMINAL TRESPASS (FAMILY VIOLENCE)
17030601,"02/22/2017, 7:00:00 pm","08/24/2017, 5:01:51 pm",CARROLLTON,GA,30117,800 Block NORTH PARK STREET,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17030452,"03/06/2017, 8:00:00 am","09/05/2017, 5:01:40 pm",CARROLLTON,GA,30117,100 Block TILLMAN DRIVE,Other,Other ,
17030584,"03/08/2017, 4:00:00 pm","09/07/2017, 5:01:35 pm",CARROLLTON,GA,30116,200 Block SOMERSET PLACE,SIMPLE BATTERY (FV),Assault ,SIMPLE BATTERY (FV)
17030571,"03/08/2017, 9:17:00 am","09/07/2017, 5:01:35 pm",CARROLLTON,GA,30117,100 Block ROYAL CROWN COURT,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17030561,"03/08/2017, 6:30:00 am","09/06/2017, 5:00:54 pm",CARROLLTON,GA,30116,100 Block CENTENNIAL DRIVE,AGGRAVATED ASSAULT,Assault ,AGGRAVATED ASSAULT
17030552,"03/08/2017, 3:05:00 am","09/06/2017, 5:00:54 pm",CARROLLTON,GA,30117,100 Block PEACHTREE STREET,POSSESSION OF MARIJUANA LESS THAN 1 OZ,Quality of Life,POSSESSION OF MARIJUANA LESS THAN 1 OZ
17030548,"03/08/2017, 1:15:00 am","09/06/2017, 5:00:54 pm",CARROLLTON,GA,30117,1100 Block SOUTH PARK STREET SUITE 3,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17030546,"03/08/2017, 12:00:00 am","09/06/2017, 5:00:54 pm",CARROLLTON,GA,30117,1100 Block ALABAMA STREET LOT 16,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17030530,"03/07/2017, 5:50:00 pm","09/06/2017, 5:00:54 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17030529,"03/07/2017, 5:55:00 pm","09/06/2017, 5:00:54 pm",CARROLLTON,GA,30117,900 Block LOVVORN ROAD,POSSESSION OF MARIJUANA LESS THAN 1 OZ,Quality of Life,POSSESSION OF MARIJUANA LESS THAN 1 OZ
17030478,"02/26/2017, 4:00:00 am","08/27/2017, 5:00:46 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17030512,"03/07/2017, 8:30:00 am","09/06/2017, 5:00:54 pm",CARROLLTON,GA,30117,1100 Block ALABAMA STREET LOT 75,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17030493,"03/07/2017, 3:38:00 am","09/05/2017, 5:01:40 pm",CARROLLTON,GA,30116,1100 Block BANKHEAD HIGHWAY,FORGERY 1ST DEGREE,Other ,FORGERY 1ST DEGREE
17030502,"03/06/2017, 3:00:00 pm","09/05/2017, 5:01:40 pm",CARROLLTON,GA,30117,700 Block BURNS ROAD,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17030492,"03/07/2017, 3:00:00 am","09/05/2017, 5:01:40 pm",CARROLLTON,GA,30117,100 Block B THURMAN STREET,POSSESSION OF FIREARM OR KNIFE DURING CERTAIN CRIMES,Other ,POSSESSION OF FIREARM OR KNIFE DURING CERTAIN CRIMES
17030482,"03/06/2017, 2:30:00 am","09/04/2017, 5:02:49 pm",CARROLLTON,GA,30117,200 Block ORANGE PASS,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17030457,"03/05/2017, 6:30:00 am","09/03/2017, 5:02:08 pm",CARROLLTON,GA,30117,100 Block NEWNAN ST,THEFT BY TAKING,Theft,THEFT BY TAKING
17030453,"03/06/2017, 6:00:00 pm","09/05/2017, 5:01:40 pm",CARROLLTON,GA,30117,200 Block NORTH PARK STREET,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17030467,"03/06/2017, 9:30:00 pm","09/05/2017, 5:01:40 pm",CARROLLTON,GA,30117,700 Block BANKHEAD HIGHWAY,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17030450,"03/06/2017, 7:00:00 am","09/05/2017, 5:01:40 pm",CARROLLTON,GA,30117,100 Block PEACH TRAIL,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17030460,"03/05/2017, 3:00:00 am","09/03/2017, 5:02:08 pm",CARROLLTON,GA,30117,200 Block NEWNAN ROAD,BATTERY,Assault ,BATTERY
17030447,"03/06/2017, 7:03:00 am","09/05/2017, 5:01:40 pm",CARROLLTON,GA,30117,300 Block NEWNAN STREET,STALKING,Proactive Policing,STALKING
17030440,"03/06/2017, 5:00:00 am","09/04/2017, 5:02:48 pm",CARROLLTON,GA,30116,300 Block CHAMPION DRIVE,THEFT BY TAKING,Theft,THEFT BY TAKING
17030189,"02/26/2017, 7:00:00 am","08/28/2017, 5:00:48 pm",CARROLLTON,GA,30116,100 Block CENTENNIAL DRIVE ROOM 102,THEFT BY TAKING,Theft,THEFT BY TAKING
17030180,"02/18/2017, 4:00:00 am","08/19/2017, 5:01:35 pm",CARROLLTON,GA,30117,1200 Block MAPLE STREET,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17030407,"03/05/2017, 11:51:00 pm","09/04/2017, 5:02:48 pm",CARROLLTON,GA,30117,1100 Block SOUTH PARK STREET,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE,Quality of Life,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE
17030406,"03/04/2017, 7:00:00 pm","09/03/2017, 5:02:08 pm",CARROLLTON,GA,30117,600 Block SOUTH PARK STREET & APARTMEN,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17030403,"03/05/2017, 10:09:00 pm","09/04/2017, 5:02:48 pm",CARROLLTON,GA,30117,700 Block BANKHEAD HIGHWAY ROOM 234,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17030395,"03/05/2017, 7:57:00 pm","09/04/2017, 5:02:48 pm",CARROLLTON,GA,30117,400 Block NORTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17030283,"03/04/2017, 11:45:00 pm","09/03/2017, 5:02:08 pm",CARROLLTON,GA,30117,1000 Block BANKHEAD HIGHWAY,STALKING,Proactive Policing,STALKING
17030342,"03/05/2017, 7:15:00 am","09/04/2017, 5:02:49 pm",CARROLLTON,GA,30117,700 Block BANKHEAD HIGHWAY ROOM 263,CRIMINAL TRESPASS (FAMILY VIOLENCE),Property Crime ,CRIMINAL TRESPASS (FAMILY VIOLENCE)
17030337,"03/05/2017, 6:31:00 am","09/03/2017, 5:02:08 pm",CARROLLTON,GA,30117,300 Block OLD NEWNAN ROAD,ARMED ROBBERY,Robbery,ARMED ROBBERY
17030289,"03/05/2017, 12:51:00 am","09/03/2017, 5:02:08 pm",CARROLLTON,GA,30117,1100 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17030288,"03/05/2017, 12:46:00 am","09/03/2017, 5:02:08 pm",CARROLLTON,GA,30117,1100 Block ALABAMA STREET LOT 17,BURGLARY 1ST DEGREE,Breaking & Entering,BURGLARY 1ST DEGREE
17030277,"03/04/2017, 10:50:00 pm","09/03/2017, 5:02:08 pm",CARROLLTON,GA,30117,500 Block BANKHEAD HIGHWAY SUITE B,SIMPLE BATTERY,Assault ,SIMPLE BATTERY
17030267,"03/03/2017, 10:00:00 am","09/02/2017, 5:01:33 pm",CARROLLTON,GA,30117,900 Block LOVVORN ROAD,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE,Property Crime ,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE
17030270,"03/03/2017, 8:00:00 pm","09/02/2017, 5:01:33 pm",CARROLLTON,GA,30117,1300 Block SOUTH PARK STREET,STALKING,Proactive Policing,STALKING
17030263,"03/03/2017, 11:00:00 pm","09/02/2017, 5:01:33 pm",CARROLLTON,GA,30117,900 Block LOVVORN ROAD,THEFT BY TAKING,Theft,THEFT BY TAKING
17030249,"03/03/2017, 11:45:00 pm","09/02/2017, 5:01:33 pm",CARROLLTON,GA,30117,200 Block BLEDSOE STREET,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17030208,"03/04/2017, 12:58:00 am","09/02/2017, 5:01:33 pm",CARROLLTON,GA,30117,WILLIE NORTH STREET,AGGRAVATED ASSAULT,Assault ,AGGRAVATED ASSAULT
17030202,"03/02/2017, 5:00:00 pm","09/01/2017, 5:00:51 pm",CARROLLTON,GA,30117,100 Block THOMAS NEWELL WAY,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17030182,"03/03/2017, 8:00:00 pm","09/02/2017, 5:01:33 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17030186,"03/03/2017, 9:10:00 pm","09/02/2017, 5:01:33 pm",CARROLLTON,GA,30117,100 Block AVALON DRIVE,DRIVING WHILE LICENSE WITHDRAWN,Traffic,DRIVING WHILE LICENSE WITHDRAWN
17030179,"03/03/2017, 7:51:00 pm","09/02/2017, 5:01:33 pm",CARROLLTON,GA,30117,1100 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17030156,"03/03/2017, 8:00:00 am","09/02/2017, 5:01:33 pm",CARROLLTON,GA,30117,1300 Block MAPLE STREET,PUBLIC DRUNKENNESS,Quality of Life,PUBLIC DRUNKENNESS
17030119,"03/02/2017, 1:00:00 am","08/31/2017, 5:00:53 pm",CARROLLTON,GA,30117,100 Block AVENUE A,BURGLARY 1ST DEGREE,Breaking & Entering,BURGLARY 1ST DEGREE
17030153,"03/03/2017, 9:50:00 am","09/02/2017, 5:01:33 pm",CARROLLTON,GA,30117,100 Block ROYAL CROWN COURT,ARMED ROBBERY,Robbery,ARMED ROBBERY
17030152,"03/03/2017, 8:00:00 am","09/02/2017, 5:01:33 pm",CARROLLTON,GA,30116,200 Block SOMERSET PLACE I6,BATTERY - FAMILY VIOLENCE,Other ,BATTERY - FAMILY VIOLENCE
17030135,"03/03/2017, 12:30:00 am","09/01/2017, 5:00:51 pm",CARROLLTON,GA,30116,100 Block CENTINIAL DRIVE ROOM 208,BATTERY - FAMILY VIOLENCE,Other ,BATTERY - FAMILY VIOLENCE
